ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
50076,99999,0.997527812,1,1,0.997607656
50078,32260,1,1,1,1
50101,99999,1,1,1,1
50102,99999,0,1,0,1
50103,99999,1,1,1,1
50104,36820,0.038461538,0,0,0.036144578
50104,99999,0.961538462,1,0,0.963855422
50105,11180,1,1,1,1
50106,32260,0.831663327,1,1,0.839388145
50106,35500,0.066132265,0,0,0.063097514
50106,99999,0.102204409,0,0,0.09751434
50107,14340,0.030674847,0,0,0.029585799
50107,99999,0.969325153,1,1,0.970414201
50108,99999,1,1,1,1
50109,19780,1,1,1,1
50110,99999,1,0,1,1
50111,19780,1,1,1,1
50112,35500,0.073800738,0.013986014,0.028011204,0.066722831
50112,99999,0.926199262,0.986013986,0.971988796,0.933277169
50115,19780,1,1,1,1
50116,99999,1,1,1,1
50117,99999,1,1,1,1
50118,19780,1,1,1,1
50119,99999,1,1,1,1
50120,32260,1,0,1,1
50122,11180,0.004418262,0,0,0.004329004
50122,99999,0.995581738,1,1,0.995670996
50123,99999,1,1,1,1
50124,11180,0.984662577,1,1,0.985714286
50124,19780,0.015337423,0,0,0.014285714
50125,19780,1,1,1,1
50126,99999,1,1,1,1
50127,35500,1,1,1,1
50128,19780,0.877777778,1,1,0.883597884
50128,99999,0.122222222,0,0,0.116402116
50129,19780,0.000763942,0,0,0.000660502
50129,99999,0.999236058,1,1,0.999339498
50130,99999,1,1,1,1
50131,19780,1,1,1,1
50132,99999,1,1,1,1
50133,99999,1,1,1,1
50134,11180,0.911347518,1,1,0.915824916
50134,14340,0.088652482,0,0,0.084175084
50135,35500,1,1,1,1
50136,99999,1,1,1,1
50137,35500,1,1,1,1
50138,99999,1,1,1,1
50139,19780,0.716783217,0.8,1,0.720411664
50139,99999,0.283216783,0.2,0,0.279588336
50140,99999,1,1,1,1
50141,32260,0.841085271,0.666666667,0.833333333,0.838951311
50141,35500,0.158914729,0.333333333,0.166666667,0.161048689
50142,32260,1,1,1,1
50143,36820,0.989323843,1,1,0.989547038
50143,99999,0.010676157,0,0,0.010452962
50144,99999,1,1,1,1
50145,19780,1,1,0,1
50146,19780,1,0,1,1
50147,99999,1,1,1,1
50148,32260,0.975,0,1,0.975609756
50148,47940,0.025,0,0,0.024390244
50149,19780,0.276134122,0,0,0.270793037
50149,99999,0.723865878,1,1,0.729206963
50150,99999,1,1,1,1
50151,19780,0.113157895,0.1,0,0.111959288
50151,99999,0.886842105,0.9,1,0.888040712
50152,14340,1,0,1,1
50153,35500,0.938080495,0.916666667,1,0.939306358
50153,36820,0.037151703,0.083333333,0,0.037572254
50153,99999,0.024767802,0,0,0.023121387
50154,11180,0.968468468,0,1,0.968888889
50154,99999,0.031531532,0,0,0.031111111
50155,19780,0.953846154,1,1,0.95862069
50155,99999,0.046153846,0,0,0.04137931
50156,11180,0.000480538,0,0,0.000443066
50156,14340,0.88226814,0.953703704,1,0.889233496
50156,19780,0.117251321,0.046296296,0,0.110323438
50157,99999,1,1,1,1
50158,32260,0.998449831,0.999327052,1,0.998625799
50158,99999,0.001550169,0.000672948,0,0.001374201
50160,19780,1,1,1,1
50161,11180,0.761013216,0.888888889,1,0.765339074
50161,19780,0.234581498,0.111111111,0,0.230355221
50161,35500,0.004405286,0,0,0.004305705
50162,32260,0.987421384,0.9375,1,0.986193294
50162,35500,0.012578616,0.0625,0,0.013806706
50163,99999,1,0,1,1
50164,19780,0.778125,0.636363636,1,0.777448071
50164,99999,0.221875,0.363636364,0,0.222551929
50165,99999,1,1,1,1
50166,19780,1,1,1,1
50167,19780,1,1,1,1
50168,19780,0.060052219,0,0,0.059431525
50168,35500,0.939947781,1,1,0.940568475
50169,19780,0.934782609,1,1,0.937931034
50169,35500,0.065217391,0,0,0.062068966
50170,35500,0.904238619,1,1,0.905718702
50170,99999,0.095761381,0,0,0.094281298
50171,99999,1,1,1,1
50173,99999,1,1,1,1
50174,99999,1,1,1,1
50201,11180,1,1,1,1
50206,11180,0.03125,0,0,0.030567686
50206,32260,0.075892857,0,0,0.074235808
50206,99999,0.892857143,1,1,0.895196507
50207,36820,0.987416107,1,1,0.987942122
50207,99999,0.012583893,0,0,0.012057878
50208,35500,1,1,1,1
50210,19780,0.837583893,1,1,0.840369393
50210,99999,0.162416107,0,0,0.159630607
50211,19780,1,1,1,1
50212,14340,1,1,1,1
50213,99999,1,1,1,1
50214,99999,1,1,0,1
50216,19780,1,1,1,1
50217,14340,0.039145907,0.125,0,0.043624161
50217,22700,0.007117438,0,0,0.006711409
50217,99999,0.953736655,0.875,1,0.94966443
50218,19780,1,0,1,1
50219,36820,0.04799463,0.009677419,0,0.042934863
50219,99999,0.95200537,0.990322581,1,0.957065137
50220,14340,0.051746442,0.005780347,0,0.046277205
50220,19780,0.94385511,0.99132948,1,0.949599084
50220,99999,0.004398448,0.002890173,0,0.004123711
50222,19780,0.987603306,1,1,0.987804878
50222,99999,0.012396694,0,0,0.012195122
50223,14340,1,1,1,1
50225,19780,0.073540561,0,0,0.071586716
50225,99999,0.926459439,1,1,0.928413284
50226,19780,1,1,1,1
50227,99999,1,1,1,1
50228,19780,0.00754717,0,0,0.007111111
50228,35500,0.969811321,1,1,0.971555556
50228,99999,0.022641509,0,0,0.021333333
50229,19780,1,1,1,1
50230,11180,0.007079646,0,0,0.006884682
50230,99999,0.992920354,1,1,0.993115318
50231,99999,1,0,1,1
50232,35500,1,1,0,1
50233,19780,1,1,1,1
50234,32260,0.925,1,1,0.927835052
50234,35500,0.075,0,0,0.072164948
50235,14340,0.039647577,0.25,0,0.042372881
50235,99999,0.960352423,0.75,1,0.957627119
50236,11180,0.992774566,1,1,0.992967651
50236,99999,0.007225434,0,0,0.007032349
50237,19780,0.916946309,1,1,0.918652424
50237,35500,0.025167785,0,0,0.024650781
50237,99999,0.057885906,0,0,0.056696795
50238,99999,1,1,1,1
50239,11180,0.081081081,0,0,0.078947368
50239,32260,0.918918919,1,0,0.921052632
50240,19780,1,1,1,1
50241,19780,1,1,0,1
50242,35500,0.010204082,0,0,0.009708738
50242,99999,0.989795918,1,1,0.990291262
50243,19780,1,1,0,1
50244,11180,0.912117177,0.944444444,1,0.914866582
50244,14340,0.009320905,0,0,0.008894536
50244,19780,0.078561917,0.055555556,0,0.076238882
50246,99999,1,1,1,1
50247,11180,0.017272727,0,0,0.016156463
50247,32260,0.982727273,1,1,0.983843537
50248,11180,0.916060165,0.967032967,1,0.923307626
50248,14340,0.018922853,0.005494505,0,0.017137961
50248,99999,0.065016982,0.027472527,0,0.059554413
50249,14340,0.04601227,0,0,0.045454545
50249,22700,0.095092025,0,0,0.093939394
50249,99999,0.858895706,0,1,0.860606061
50250,19780,0.626625861,0.287671233,0.82,0.616083916
50250,99999,0.373374139,0.712328767,0.18,0.383916084
50251,35500,0.996363636,0.928571429,1,0.994827586
50251,36820,0.003636364,0.071428571,0,0.005172414
50252,19780,0.431578947,0,1,0.430051813
50252,99999,0.568421053,1,0,0.569948187
50254,99999,1,0,1,1
50255,99999,0,0,1,1
50256,36820,0.12601626,0,0,0.123505976
50256,99999,0.87398374,1,1,0.876494024
50257,19780,0.922330097,1,1,0.924170616
50257,99999,0.077669903,0,0,0.075829384
50258,32260,0.122596154,0.4,0,0.124705882
50258,99999,0.877403846,0.6,1,0.875294118
50259,99999,1,1,1,1
50261,19780,1,1,1,1
50262,99999,1,1,0,1
50263,19780,1,1,1,1
50264,99999,1,1,1,1
50265,19780,1,1,1,1
50266,19780,1,1,1,1
50268,36820,0.041322314,0,0,0.04040404
50268,99999,0.958677686,1,1,0.95959596
50269,99999,1,1,0,1
50271,99999,1,1,1,1
50272,99999,1,0,1,1
50273,19780,0.998093163,1,1,0.998309587
50273,99999,0.001906837,0,0,0.001690413
50274,99999,1,1,1,1
50275,99999,1,0,1,1
50276,14340,0.25980912,0.25,0.333333333,0.260188088
50276,19780,0.74019088,0.75,0.666666667,0.739811912
50277,19780,1,1,1,1
50278,11180,1,1,1,1
50301,19780,1,1,1,1
50302,19780,1,1,1,1
50303,19780,1,1,1,1
50304,19780,1,1,1,1
50305,19780,1,1,1,1
50309,19780,1,1,1,1
50310,19780,1,1,1,1
50311,19780,1,1,1,1
50312,19780,1,1,1,1
50313,19780,1,1,1,1
50314,19780,1,1,1,1
50315,19780,1,1,1,1
50316,19780,1,1,1,1
50317,19780,1,1,1,1
50318,19780,1,1,1,1
50319,19780,0,1,1,1
50320,19780,1,1,1,1
50321,19780,1,1,1,1
50322,19780,1,1,1,1
50323,19780,1,1,1,1
50324,19780,1,1,1,1
50325,19780,1,1,1,1
50327,19780,1,1,1,1
50328,19780,0,1,0,1
50359,19780,0,1,0,1
50360,19780,0,1,1,1
50361,19780,0,1,0,1
50362,19780,0,0,1,1
50363,19780,0,1,0,1
50364,19780,0,0,1,1
50368,19780,0,0,1,1
50380,19780,0,0,1,1
50391,19780,0,1,1,1
50392,19780,0,1,0,1
50395,19780,0,1,1,1
50398,19780,0,1,0,1
50401,32380,1,1,1,1
50402,32380,1,1,1,1
50420,99999,1,1,1,1
50421,99999,1,1,1,1
50423,99999,1,1,1,1
50424,99999,1,1,1,1
50426,99999,1,1,1,1
50427,99999,1,1,1,1
50428,32380,1,1,1,1
50430,99999,1,1,1,1
50431,99999,0,0,1,1
50432,99999,1,0,1,1
50433,32380,0.674603175,1,1,0.689393939
50433,99999,0.325396825,0,0,0.310606061
50434,32380,0.994252874,0,1,0.994285714
50434,99999,0.005747126,0,0,0.005714286
50435,99999,1,1,1,1
50436,99999,1,1,1,1
50438,99999,1,1,1,1
50439,99999,1,1,1,1
50440,32380,0.995215311,1,0,0.995391705
50440,99999,0.004784689,0,0,0.004608295
50441,99999,1,1,1,1
50444,32380,1,1,1,1
50446,32380,0.915057915,1,1,0.918215613
50446,99999,0.084942085,0,0,0.081784387
50447,99999,1,1,1,1
50448,32380,1,1,1,1
50449,32380,0.002840909,0,0,0.002777778
50449,99999,0.997159091,1,1,0.997222222
50450,32380,0.05722261,0.006849315,0,0.050517346
50450,99999,0.94277739,0.993150685,1,0.949482654
50451,99999,1,1,1,1
50452,99999,1,1,1,1
50453,99999,1,1,1,1
50454,99999,1,1,1,1
50455,99999,1,1,1,1
50456,32380,1,1,1,1
50457,32380,0.878923767,1,1,0.8875
50457,99999,0.121076233,0,0,0.1125
50458,32380,0.10543131,0.066666667,0,0.103519669
50458,99999,0.89456869,0.933333333,1,0.896480331
50459,32380,0.99334664,1,1,0.994182664
50459,99999,0.00665336,0,0,0.005817336
50460,99999,1,1,1,1
50461,32380,0.00036914,0,0,0.000328947
50461,99999,0.99963086,1,1,0.999671053
50464,32380,0.980519481,1,0,0.981595092
50464,99999,0.019480519,0,0,0.018404908
50465,99999,0,0,1,1
50466,99999,1,1,1,1
50467,32380,1,1,1,1
50468,32380,0.083003953,0,0,0.077205882
50468,99999,0.916996047,1,1,0.922794118
50469,32380,1,1,1,1
50470,99999,1,1,1,1
50471,99999,1,1,1,1
50472,32380,0.02962963,0,0,0.027444254
50472,99999,0.97037037,1,1,0.972555746
50473,99999,1,1,0,1
50475,32380,0.05680317,0,0,0.055128205
50475,99999,0.94319683,1,1,0.944871795
50476,99999,1,1,1,1
50477,32380,1,1,1,1
50478,99999,1,1,1,1
50479,32380,0.936046512,1,1,0.93837535
50479,99999,0.063953488,0,0,0.06162465
50480,99999,1,1,1,1
50481,99999,1,1,0,1
50482,32380,0.940133038,1,1,0.942675159
50482,99999,0.059866962,0,0,0.057324841
50483,99999,1,1,1,1
50484,99999,1,0,1,1
50501,22700,1,1,1,1
50510,44740,0.929347826,0.833333333,1,0.92970123
50510,99999,0.070652174,0.166666667,0,0.07029877
50511,99999,1,1,1,1
50514,99999,1,1,1,1
50515,43980,0.056338028,0,0,0.054421769
50515,99999,0.943661972,1,1,0.945578231
50516,22700,0.914285714,1,1,0.91588785
50516,99999,0.085714286,0,0,0.08411215
50517,99999,1,1,1,1
50518,22700,1,1,1,1
50519,99999,1,1,1,1
50520,99999,1,1,1,1
50521,22700,1,1,1,1
50522,99999,1,1,1,1
50523,22700,1,1,1,1
50524,22700,0.967741935,1,1,0.968379447
50524,99999,0.032258065,0,0,0.031620553
50525,99999,1,1,1,1
50527,99999,1,0,1,1
50528,99999,1,1,1,1
50529,99999,1,1,1,1
50530,14340,0.018739353,0,0,0.017799353
50530,22700,0.981260647,1,1,0.982200647
50531,99999,1,1,1,1
50532,22700,0.930921053,1,1,0.932907348
50532,99999,0.069078947,0,0,0.067092652
50533,22700,0.010047594,0,0,0.009004739
50533,99999,0.989952406,1,1,0.990995261
50535,99999,1,1,1,1
50536,99999,1,1,1,1
50538,22700,0.023026316,0,0,0.022653722
50538,99999,0.976973684,1,1,0.977346278
50539,99999,1,1,1,1
50540,99999,1,1,1,1
50541,99999,1,1,1,1
50542,99999,1,1,1,1
50543,22700,0.997289973,1,1,0.99739922
50543,99999,0.002710027,0,0,0.00260078
50544,22700,1,1,1,1
50545,99999,1,0,1,1
50546,99999,1,1,1,1
50548,22700,0.019587268,0.005494505,0,0.017303103
50548,99999,0.980412732,0.994505495,1,0.982696897
50551,99999,1,0,1,1
50552,99999,1,0,1,1
50554,43980,0.001111111,0,0,0.000947867
50554,44740,0.004444444,0,0,0.003791469
50554,99999,0.994444444,1,1,0.995260664
50556,99999,1,1,1,1
50557,22700,1,1,1,1
50558,99999,1,1,1,1
50559,99999,1,1,1,1
50560,99999,1,1,1,1
50561,99999,1,0,1,1
50562,99999,1,1,1,1
50563,22700,0.005185185,0,0,0.005007153
50563,99999,0.994814815,1,1,0.994992847
50565,43980,0.003731343,0,0,0.003584229
50565,44740,0.996268657,1,1,0.996415771
50566,22700,1,1,1,1
50567,99999,1,0,1,1
50568,44740,0.969088099,1,1,0.96941896
50568,99999,0.030911901,0,0,0.03058104
50569,22700,1,1,1,1
50570,99999,1,1,1,1
50571,99999,1,1,1,1
50573,99999,0,0,1,1
50574,99999,1,1,1,1
50575,99999,1,1,1,1
50576,44740,1,1,1,1
50577,99999,1,1,1,1
50578,99999,1,1,1,1
50579,99999,1,1,1,1
50581,99999,1,1,1,1
50582,99999,1,1,1,1
50583,99999,1,1,1,1
50585,43980,0.137457045,0,0,0.132013201
50585,44740,0.862542955,1,1,0.867986799
50586,22700,0.081300813,0,0,0.080645161
50586,99999,0.918699187,0,1,0.919354839
50588,44740,0.997297859,1,1,0.99774423
50588,99999,0.002702141,0,0,0.00225577
50590,99999,1,1,1,1
50591,22700,0.068322981,0,0,0.067073171
50591,99999,0.931677019,0,1,0.932926829
50592,44740,0,0,1,1
50593,99999,1,1,0,1
50594,22700,1,1,1,1
50595,22700,0.000922935,0,0,0.000808571
50595,99999,0.999077065,1,1,0.999191429
50597,99999,1,1,1,1
50598,99999,1,1,1,1
50599,99999,1,1,1,1
50601,47940,0.061403509,0.014285714,0,0.055633803
50601,99999,0.938596491,0.985714286,1,0.944366197
50602,99999,1,1,1,1
50603,99999,1,1,1,1
50604,47940,0.076167076,0.016949153,0,0.071428571
50604,99999,0.923832924,0.983050847,1,0.928571429
50605,99999,1,1,1,1
50606,99999,1,1,1,1
50607,99999,1,1,1,1
50608,99999,1,1,0,1
50609,32260,0.21875,0,0,0.2
50609,47940,0.78125,1,1,0.8
50611,99999,1,1,1,1
50612,47940,0.113207547,0,0,0.111801242
50612,99999,0.886792453,1,1,0.888198758
50613,47940,0.999324172,1,1,0.999410812
50613,99999,0.000675828,0,0,0.000589188
50614,47940,0,1,1,1
50616,99999,1,1,1,1
50619,99999,1,1,1,1
50620,99999,1,1,0,1
50621,32260,0.046199702,0,0,0.043785311
50621,47940,0.953800298,1,1,0.956214689
50622,47940,1,1,1,1
50623,47940,1,0,1,1
50624,47940,1,1,1,1
50625,99999,1,1,1,1
50626,47940,1,1,1,1
50627,47940,0.02669762,0,0,0.023362113
50627,99999,0.97330238,1,1,0.976637887
50628,99999,1,1,1,1
50629,47940,0.165824065,0.052631579,0,0.159769009
50629,99999,0.834175935,0.947368421,1,0.840230991
50630,47940,0.037943696,0,0,0.034559643
50630,99999,0.962056304,1,1,0.965440357
50631,47940,0,0,1,1
50632,32260,0.100900901,0.263157895,0.375,0.118226601
50632,99999,0.899099099,0.736842105,0.625,0.881773399
50633,99999,1,1,1,1
50634,47940,1,1,1,1
50635,32260,0.011673152,0,0,0.011508951
50635,99999,0.988326848,1,1,0.988491049
50636,99999,1,1,1,1
50638,47940,1,1,1,1
50641,99999,1,1,1,1
50642,47940,1,1,1,1
50643,47940,1,1,1,1
50644,99999,1,1,1,1
50645,47940,0.050682261,0,0,0.049335863
50645,99999,0.949317739,1,1,0.950664137
50647,47940,1,1,1,1
50648,47940,0.174723355,0.066666667,0,0.166942149
50648,99999,0.825276645,0.933333333,1,0.833057851
50649,99999,1,1,1,1
50650,99999,1,1,1,1
50651,16300,0.088554217,0.008333333,0,0.081497797
50651,47940,0.904216867,0.983333333,1,0.911343612
50651,99999,0.007228916,0.008333333,0,0.00715859
50652,99999,0,0,1,1
50653,99999,1,1,1,1
50654,99999,1,1,1,1
50655,99999,1,1,1,1
50657,47940,1,1,0,1
50658,47940,0.011764706,0,0,0.011503067
50658,99999,0.988235294,1,1,0.988496933
50659,99999,1,1,1,1
50660,47940,0.087751371,0,0,0.086175943
50660,99999,0.912248629,1,1,0.913824057
50661,99999,0,0,1,1
50662,99999,1,1,1,1
50664,99999,1,1,1,1
50665,47940,0.106782107,0,0,0.102139406
50665,99999,0.893217893,1,1,0.897860594
50666,47940,0.945330296,1,1,0.946428571
50666,99999,0.054669704,0,0,0.053571429
50667,47940,1,1,1,1
50668,47940,1,1,1,1
50669,47940,0.910163339,0.915662651,1,0.913891145
50669,99999,0.089836661,0.084337349,0,0.086108855
50670,47940,0.025246981,0,0,0.02457265
50670,99999,0.974753019,1,1,0.97542735
50671,99999,1,1,1,1
50672,47940,0.06116208,0,0,0.05899705
50672,99999,0.93883792,1,1,0.94100295
50673,47940,0,0,1,1
50674,47940,0.853051059,0.958823529,1,0.864397321
50674,99999,0.146948941,0.041176471,0,0.135602679
50675,47940,0.007894737,0,0,0.007137193
50675,99999,0.992105263,1,1,0.992862807
50676,47940,1,1,1,1
50677,47940,0.998001599,1,1,0.998216515
50677,99999,0.001998401,0,0,0.001783485
50680,47940,1,1,1,1
50681,99999,1,1,1,1
50682,99999,1,1,1,1
50701,47940,1,1,1,1
50702,47940,1,1,1,1
50703,47940,1,1,1,1
50704,47940,1,1,1,1
50707,47940,1,1,1,1
50801,99999,1,1,1,1
50830,99999,1,1,1,1
50831,99999,1,0,1,1
50833,99999,1,1,1,1
50835,99999,1,1,1,1
50836,99999,1,1,1,1
50837,99999,1,1,1,1
50839,99999,1,1,1,1
50840,99999,1,1,1,1
50841,99999,1,1,1,1
50842,99999,1,1,1,1
50843,99999,1,1,1,1
50845,99999,1,1,1,1
50846,99999,1,1,1,1
50847,99999,1,1,1,1
50848,99999,1,1,1,1
50849,99999,1,1,1,1
50851,99999,1,1,1,1
50853,99999,1,1,1,1
50854,99999,1,1,1,1
50857,99999,1,1,1,1
50858,19780,0.007334963,0,0,0.007125891
50858,99999,0.992665037,1,1,0.992874109
50859,99999,1,1,1,1
50860,99999,1,1,1,1
50861,99999,1,0,1,1
50862,99999,1,0,1,1
50863,99999,1,1,1,1
50864,99999,1,1,1,1
50947,19780,0,0,1,1
51001,43580,1,1,1,1
51002,44740,0.99921875,1,1,0.99929078
51002,99999,0.00078125,0,0,0.00070922
51003,43580,0.005228758,0.025641026,0,0.006082725
51003,99999,0.994771242,0.974358974,1,0.993917275
51004,43580,1,1,1,1
51005,44740,0.057142857,0,0.125,0.055033557
51005,99999,0.942857143,1,0.875,0.944966443
51006,43580,0.030245747,0,0,0.028985507
51006,99999,0.969754253,1,1,0.971014493
51007,43580,1,1,1,1
51008,43580,0,0,1,1
51009,99999,1,0,1,1
51010,99999,1,1,1,1
51011,99999,1,1,1,1
51012,99999,1,1,1,1
51014,99999,1,0,1,1
51015,43580,1,1,0,1
51016,43580,0.977711738,1,1,0.978540773
51016,99999,0.022288262,0,0,0.021459227
51018,43580,0.742718447,0.9,1,0.754545455
51018,99999,0.257281553,0.1,0,0.245454545
51019,43580,0.875324675,1,1,0.879396985
51019,99999,0.124675325,0,0,0.120603015
51020,44740,0.017421603,0,0,0.01650165
51020,99999,0.982578397,1,1,0.98349835
51022,99999,1,1,1,1
51023,43580,0.004716981,0.006410256,0,0.00463231
51023,99999,0.995283019,0.993589744,1,0.99536769
51024,43580,1,1,1,1
51025,99999,1,1,1,1
51026,43580,0.859605911,1,1,0.863636364
51026,99999,0.140394089,0,0,0.136363636
51027,43580,0.060194175,0.057692308,0,0.059336824
51027,99999,0.939805825,0.942307692,1,0.940663176
51028,43580,1,1,1,1
51029,99999,1,1,1,1
51030,43580,1,1,1,1
51031,43580,0.998924346,0.998420221,1,0.998917749
51031,99999,0.001075654,0.001579779,0,0.001082251
51033,43980,0.291338583,0.2,0,0.28957529
51033,44740,0.708661417,0.8,0,0.71042471
51034,43580,0.039175258,0,0,0.033598585
51034,99999,0.960824742,1,1,0.966401415
51035,99999,1,1,1,1
51036,43580,0.018656716,0.076923077,0,0.021352313
51036,99999,0.981343284,0.923076923,0,0.978647687
51037,99999,1,1,1,1
51038,43580,1,1,1,1
51039,43580,1,1,1,1
51040,99999,1,1,1,1
51041,99999,1,1,1,1
51044,43580,1,0,1,1
51045,43580,1,1,1,1
51046,99999,1,1,1,1
51047,43980,0.827493261,0.8,1,0.827411168
51047,44740,0.099730458,0.15,0,0.101522843
51047,99999,0.07277628,0.05,0,0.07106599
51048,43580,0.857638889,1,1,0.861016949
51048,99999,0.142361111,0,0,0.138983051
51049,99999,1,1,1,1
51050,43580,0.978741497,1,1,0.980063796
51050,99999,0.021258503,0,0,0.019936204
51051,99999,1,1,1,1
51052,43580,1,1,1,1
51053,44740,0.005366726,0,0,0.005154639
51053,99999,0.994633274,1,1,0.994845361
51054,43580,1,1,1,1
51055,43580,0.885672938,1,0.955555556,0.896286812
51055,99999,0.114327062,0,0.044444444,0.103713188
51056,43580,0.974683544,1,0,0.975609756
51056,99999,0.025316456,0,0,0.024390244
51058,43980,0.01459854,0,0,0.013468013
51058,99999,0.98540146,1,1,0.986531987
51060,99999,1,1,1,1
51061,43580,0.016064257,0.090909091,0,0.019011407
51061,99999,0.983935743,0.909090909,1,0.980988593
51062,43580,1,0,1,1
51063,99999,1,1,1,1
51101,43580,1,1,1,1
51102,43580,1,1,1,1
51103,43580,1,1,1,1
51104,43580,1,1,1,1
51105,43580,1,1,1,1
51106,43580,1,1,1,1
51108,43580,1,1,1,1
51109,43580,1,1,1,1
51111,43580,1,1,1,1
51201,99999,1,1,1,1
51230,99999,1,1,1,1
51231,99999,1,1,1,1
51232,99999,1,1,1,1
51234,99999,1,1,1,1
51235,99999,1,1,1,1
51237,99999,1,1,1,1
51238,99999,1,1,1,1
51239,99999,1,1,1,1
51240,99999,1,1,1,1
51241,99999,1,1,1,1
51242,99999,1,0,1,1
51243,99999,1,1,1,1
51244,99999,1,1,1,1
51245,99999,1,1,1,1
51246,99999,1,1,1,1
51247,99999,1,1,1,1
51248,99999,1,1,1,1
51249,99999,1,1,1,1
51250,99999,1,1,1,1
51301,43980,0.999520614,0.998850575,1,0.999472226
51301,44020,0.000479386,0.001149425,0,0.000527774
51331,44020,1,1,1,1
51333,43980,0.987288136,1,1,0.987755102
51333,44020,0.012711864,0,0,0.012244898
51334,44020,0.011028398,0.005509642,0,0.010108303
51334,99999,0.988971602,0.994490358,1,0.989891697
51338,43980,0.953156823,0.857142857,1,0.952848723
51338,44020,0.046843177,0.142857143,0,0.047151277
51340,43980,1,0,1,1
51341,43980,1,0,1,1
51342,99999,1,1,1,1
51343,43980,1,1,1,1
51345,44020,0.021186441,0,0.4,0.02811245
51345,99999,0.978813559,1,0.6,0.97188755
51346,43980,0.029310345,0,0.04,0.027131783
51346,99999,0.970689655,1,0.96,0.972868217
51347,44020,1,1,1,1
51350,99999,1,1,1,1
51351,44020,1,1,1,1
51354,99999,1,1,1,1
51355,44020,1,1,1,1
51357,43980,1,1,1,1
51358,43980,0.121522694,0.25,0.181818182,0.123931624
51358,99999,0.878477306,0.75,0.818181818,0.876068376
51360,44020,1,1,1,1
51363,44020,1,0,1,1
51364,43980,0.038961039,0,0,0.038338658
51364,44020,0.876623377,0,1,0.878594249
51364,99999,0.084415584,0,0,0.083067093
51365,99999,1,1,1,1
51366,43980,0.976190476,1,1,0.976878613
51366,44740,0.023809524,0,0,0.023121387
51401,99999,1,1,1,1
51430,99999,1,1,1,1
51431,99999,1,1,1,1
51432,99999,1,0,1,1
51433,99999,1,1,1,1
51436,99999,1,1,1,1
51439,99999,1,1,1,1
51440,99999,1,1,1,1
51441,99999,1,0,1,1
51442,99999,1,1,1,1
51443,99999,1,1,1,1
51444,99999,1,1,0,1
51445,99999,1,1,1,1
51446,99999,1,1,1,1
51447,99999,1,1,1,1
51448,99999,1,0,1,1
51449,99999,1,1,1,1
51450,99999,1,1,1,1
51451,99999,1,0,1,1
51452,99999,1,0,1,1
51453,99999,1,1,1,1
51454,99999,1,1,1,1
51455,99999,1,1,1,1
51458,99999,1,1,1,1
51459,99999,1,1,0,1
51460,99999,1,0,1,1
51461,99999,1,1,1,1
51462,99999,1,1,1,1
51463,99999,1,1,0,1
51465,99999,1,1,1,1
51466,99999,1,1,1,1
51467,99999,1,0,1,1
51501,36540,1,1,1,1
51502,36540,1,1,1,1
51503,36540,1,1,1,1
51510,36540,1,1,1,1
51520,99999,1,1,1,1
51521,36540,0.932219127,0.947368421,0.928571429,0.932291667
