,Location,CBSA,yr,qtr,index,stdev
33916,"Lansing-East Lansing, MI",29620,1978,4,50.07,-0.89
33917,"Lansing-East Lansing, MI",29620,1979,1,52.51,-1.03
33918,"Lansing-East Lansing, MI",29620,1979,2,55.08,-0.8
33919,"Lansing-East Lansing, MI",29620,1979,3,58.69,-0.88
33920,"Lansing-East Lansing, MI",29620,1979,4,60.43,-1.08
33921,"Lansing-East Lansing, MI",29620,1980,1,58.39,-1.65
33922,"Lansing-East Lansing, MI",29620,1980,2,58.96,-2.36
33923,"Lansing-East Lansing, MI",29620,1980,3,62.64,-1.39
33924,"Lansing-East Lansing, MI",29620,1980,4,61.79,-2.18
33925,"Lansing-East Lansing, MI",29620,1981,1,65.78,-3.42
33926,"Lansing-East Lansing, MI",29620,1981,2,67.64,-2.83
33927,"Lansing-East Lansing, MI",29620,1981,3,72.06,-2.3
33928,"Lansing-East Lansing, MI",29620,1981,4,69.47,-2.49
33929,"Lansing-East Lansing, MI",29620,1982,1,65.69,-3.52
33930,"Lansing-East Lansing, MI",29620,1982,2,69.14,-2.74
33931,"Lansing-East Lansing, MI",29620,1982,3,62.44,-3.2
33932,"Lansing-East Lansing, MI",29620,1982,4,54.54,-2.23
33933,"Lansing-East Lansing, MI",29620,1983,1,63.37,-2.2
33934,"Lansing-East Lansing, MI",29620,1983,2,62.77,-1.34
33935,"Lansing-East Lansing, MI",29620,1983,3,65.17,-1.33
33936,"Lansing-East Lansing, MI",29620,1983,4,61.22,-1.48
33937,"Lansing-East Lansing, MI",29620,1984,1,65.03,-1.69
33938,"Lansing-East Lansing, MI",29620,1984,2,62.8,-1.09
33939,"Lansing-East Lansing, MI",29620,1984,3,64.14,-1.2
33940,"Lansing-East Lansing, MI",29620,1984,4,65.06,-1.05
33941,"Lansing-East Lansing, MI",29620,1985,1,65.86,-0.88
33942,"Lansing-East Lansing, MI",29620,1985,2,66.04,-0.69
33943,"Lansing-East Lansing, MI",29620,1985,3,66.57,-0.64
33944,"Lansing-East Lansing, MI",29620,1985,4,67.36,-0.75
33945,"Lansing-East Lansing, MI",29620,1986,1,67.75,-0.68
33946,"Lansing-East Lansing, MI",29620,1986,2,69.16,-0.52
33947,"Lansing-East Lansing, MI",29620,1986,3,70.06,-0.51
33948,"Lansing-East Lansing, MI",29620,1986,4,70.74,-0.57
33949,"Lansing-East Lansing, MI",29620,1987,1,71.78,-0.7
33950,"Lansing-East Lansing, MI",29620,1987,2,73.68,-0.61
33951,"Lansing-East Lansing, MI",29620,1987,3,75.82,-0.73
33952,"Lansing-East Lansing, MI",29620,1987,4,76.48,-0.84
33953,"Lansing-East Lansing, MI",29620,1988,1,77.46,-0.87
33954,"Lansing-East Lansing, MI",29620,1988,2,78.66,-0.66
33955,"Lansing-East Lansing, MI",29620,1988,3,79.3,-0.68
33956,"Lansing-East Lansing, MI",29620,1988,4,79.38,-0.72
33957,"Lansing-East Lansing, MI",29620,1989,1,80.72,-0.76
33958,"Lansing-East Lansing, MI",29620,1989,2,82.88,-0.69
33959,"Lansing-East Lansing, MI",29620,1989,3,84.7,-0.64
33960,"Lansing-East Lansing, MI",29620,1989,4,84.15,-0.64
33961,"Lansing-East Lansing, MI",29620,1990,1,84.62,-0.67
33962,"Lansing-East Lansing, MI",29620,1990,2,85.99,-0.63
33963,"Lansing-East Lansing, MI",29620,1990,3,86.66,-0.62
33964,"Lansing-East Lansing, MI",29620,1990,4,86.59,-0.64
33965,"Lansing-East Lansing, MI",29620,1991,1,88.39,-0.65
33966,"Lansing-East Lansing, MI",29620,1991,2,88.96,-0.54
33967,"Lansing-East Lansing, MI",29620,1991,3,89.64,-0.56
33968,"Lansing-East Lansing, MI",29620,1991,4,90.69,-0.52
33969,"Lansing-East Lansing, MI",29620,1992,1,91.39,-0.5
33970,"Lansing-East Lansing, MI",29620,1992,2,91.86,-0.51
33971,"Lansing-East Lansing, MI",29620,1992,3,92.41,-0.5
33972,"Lansing-East Lansing, MI",29620,1992,4,93.06,-0.5
33973,"Lansing-East Lansing, MI",29620,1993,1,93.3,-0.52
33974,"Lansing-East Lansing, MI",29620,1993,2,93.76,-0.5
33975,"Lansing-East Lansing, MI",29620,1993,3,94.17,-0.5
33976,"Lansing-East Lansing, MI",29620,1993,4,94.7,-0.5
33977,"Lansing-East Lansing, MI",29620,1994,1,95.2,-0.54
33978,"Lansing-East Lansing, MI",29620,1994,2,96.57,-0.59
33979,"Lansing-East Lansing, MI",29620,1994,3,97.38,-0.63
33980,"Lansing-East Lansing, MI",29620,1994,4,99.09,-0.65
33981,"Lansing-East Lansing, MI",29620,1995,1,100,0
33982,"Lansing-East Lansing, MI",29620,1995,2,102.23,-0.58
33983,"Lansing-East Lansing, MI",29620,1995,3,103.55,-0.57
33984,"Lansing-East Lansing, MI",29620,1995,4,104.87,-0.6
33985,"Lansing-East Lansing, MI",29620,1996,1,106,-0.58
33986,"Lansing-East Lansing, MI",29620,1996,2,108.39,-0.64
33987,"Lansing-East Lansing, MI",29620,1996,3,110.45,-0.67
33988,"Lansing-East Lansing, MI",29620,1996,4,111.27,-0.67
33989,"Lansing-East Lansing, MI",29620,1997,1,112.89,-0.68
33990,"Lansing-East Lansing, MI",29620,1997,2,115.06,-0.67
33991,"Lansing-East Lansing, MI",29620,1997,3,116.36,-0.66
33992,"Lansing-East Lansing, MI",29620,1997,4,117.71,-0.65
33993,"Lansing-East Lansing, MI",29620,1998,1,118.8,-0.63
33994,"Lansing-East Lansing, MI",29620,1998,2,120.28,-0.65
33995,"Lansing-East Lansing, MI",29620,1998,3,121.71,-0.67
33996,"Lansing-East Lansing, MI",29620,1998,4,122.64,-0.65
33997,"Lansing-East Lansing, MI",29620,1999,1,123.97,-0.68
33998,"Lansing-East Lansing, MI",29620,1999,2,126.48,-0.71
33999,"Lansing-East Lansing, MI",29620,1999,3,128.11,-0.75
34000,"Lansing-East Lansing, MI",29620,1999,4,129.48,-0.77
34001,"Lansing-East Lansing, MI",29620,2000,1,132.94,-0.79
34002,"Lansing-East Lansing, MI",29620,2000,2,135.45,-0.76
34003,"Lansing-East Lansing, MI",29620,2000,3,137.1,-0.76
34004,"Lansing-East Lansing, MI",29620,2000,4,138.82,-0.76
34005,"Lansing-East Lansing, MI",29620,2001,1,140.4,-0.74
34006,"Lansing-East Lansing, MI",29620,2001,2,143,-0.75
34007,"Lansing-East Lansing, MI",29620,2001,3,145.37,-0.77
34008,"Lansing-East Lansing, MI",29620,2001,4,146.81,-0.76
34009,"Lansing-East Lansing, MI",29620,2002,1,148.67,-0.78
34010,"Lansing-East Lansing, MI",29620,2002,2,151.07,-0.8
34011,"Lansing-East Lansing, MI",29620,2002,3,152.72,-0.79
34012,"Lansing-East Lansing, MI",29620,2002,4,154.28,-0.8
34013,"Lansing-East Lansing, MI",29620,2003,1,155.79,-0.81
34014,"Lansing-East Lansing, MI",29620,2003,2,157.06,-0.81
34015,"Lansing-East Lansing, MI",29620,2003,3,159.53,-0.83
34016,"Lansing-East Lansing, MI",29620,2003,4,162.58,-0.89
34017,"Lansing-East Lansing, MI",29620,2004,1,163.15,-0.88
34018,"Lansing-East Lansing, MI",29620,2004,2,164.24,-0.89
34019,"Lansing-East Lansing, MI",29620,2004,3,169.76,-0.96
34020,"Lansing-East Lansing, MI",29620,2004,4,170.91,-0.96
34021,"Lansing-East Lansing, MI",29620,2005,1,172.67,-1
34022,"Lansing-East Lansing, MI",29620,2005,2,172.83,-1
34023,"Lansing-East Lansing, MI",29620,2005,3,175.97,-1.01
34024,"Lansing-East Lansing, MI",29620,2005,4,176.52,-1.06
34025,"Lansing-East Lansing, MI",29620,2006,1,175.18,-1.09
34026,"Lansing-East Lansing, MI",29620,2006,2,172.98,-1.04
34027,"Lansing-East Lansing, MI",29620,2006,3,172.11,-1.04
34028,"Lansing-East Lansing, MI",29620,2006,4,172.56,-1.04
34029,"Lansing-East Lansing, MI",29620,2007,1,172.04,-1.04
34030,"Lansing-East Lansing, MI",29620,2007,2,170.81,-1.01
34031,"Lansing-East Lansing, MI",29620,2007,3,164.21,-0.98
34032,"Lansing-East Lansing, MI",29620,2007,4,164.41,-0.98
34033,"Lansing-East Lansing, MI",29620,2008,1,165.21,-0.97
34034,"Lansing-East Lansing, MI",29620,2008,2,159.02,-1.01
34035,"Lansing-East Lansing, MI",29620,2008,3,151.31,-1.04
34036,"Lansing-East Lansing, MI",29620,2008,4,150.72,-0.99
34037,"Lansing-East Lansing, MI",29620,2009,1,151.52,-0.9
34038,"Lansing-East Lansing, MI",29620,2009,2,142.41,-0.83
34039,"Lansing-East Lansing, MI",29620,2009,3,140.78,-0.93
34040,"Lansing-East Lansing, MI",29620,2009,4,137.35,-0.88
34041,"Lansing-East Lansing, MI",29620,2010,1,134.91,-0.9
34042,"Lansing-East Lansing, MI",29620,2010,2,132.61,-0.89
34043,"Lansing-East Lansing, MI",29620,2010,3,134.47,-0.83
34044,"Lansing-East Lansing, MI",29620,2010,4,133.85,-0.81
34045,"Lansing-East Lansing, MI",29620,2011,1,129.33,-0.89
34046,"Lansing-East Lansing, MI",29620,2011,2,127.39,-0.9
34047,"Lansing-East Lansing, MI",29620,2011,3,128.16,-0.86
34048,"Lansing-East Lansing, MI",29620,2011,4,128.41,-0.84
34049,"Lansing-East Lansing, MI",29620,2012,1,125.89,-0.8
34050,"Lansing-East Lansing, MI",29620,2012,2,124.91,-0.81
34051,"Lansing-East Lansing, MI",29620,2012,3,126.56,-0.83
34052,"Lansing-East Lansing, MI",29620,2012,4,127.69,-0.81
34053,"Lansing-East Lansing, MI",29620,2013,1,126.85,-0.83
34054,"Lansing-East Lansing, MI",29620,2013,2,128.43,-0.85
34055,"Lansing-East Lansing, MI",29620,2013,3,130.61,-0.91
34056,"Lansing-East Lansing, MI",29620,2013,4,130.21,-0.97
34057,"Lansing-East Lansing, MI",29620,2014,1,130.81,-1.1
34058,"Lansing-East Lansing, MI",29620,2014,2,134.36,-1.02
34059,"Lansing-East Lansing, MI",29620,2014,3,137.79,-1.05
34060,"Lansing-East Lansing, MI",29620,2014,4,140.08,-1.11
34061,"Lansing-East Lansing, MI",29620,2015,1,139.98,-1.05
34062,"Lansing-East Lansing, MI",29620,2015,2,142.66,-1.12
34063,"Lansing-East Lansing, MI",29620,2015,3,144.67,-1.15
34064,"Lansing-East Lansing, MI",29620,2015,4,143.99,-1.25
34065,"Lansing-East Lansing, MI",29620,2016,1,143.89,-1.27
34066,"Lansing-East Lansing, MI",29620,2016,2,148.99,-1.22
34067,"Lansing-East Lansing, MI",29620,2016,3,153.05,-1.3
34068,"Laredo, TX",29700,1975,1,-,-
34069,"Laredo, TX",29700,1975,2,-,-
34070,"Laredo, TX",29700,1975,3,-,-
34071,"Laredo, TX",29700,1975,4,-,-
34072,"Laredo, TX",29700,1976,1,-,-
34073,"Laredo, TX",29700,1976,2,-,-
34074,"Laredo, TX",29700,1976,3,-,-
34075,"Laredo, TX",29700,1976,4,-,-
34076,"Laredo, TX",29700,1977,1,-,-
34077,"Laredo, TX",29700,1977,2,-,-
34078,"Laredo, TX",29700,1977,3,-,-
34079,"Laredo, TX",29700,1977,4,-,-
34080,"Laredo, TX",29700,1978,1,-,-
34081,"Laredo, TX",29700,1978,2,-,-
34082,"Laredo, TX",29700,1978,3,-,-
34083,"Laredo, TX",29700,1978,4,-,-
34084,"Laredo, TX",29700,1979,1,-,-
34085,"Laredo, TX",29700,1979,2,-,-
34086,"Laredo, TX",29700,1979,3,-,-
34087,"Laredo, TX",29700,1979,4,-,-
34088,"Laredo, TX",29700,1980,1,-,-
34089,"Laredo, TX",29700,1980,2,-,-
34090,"Laredo, TX",29700,1980,3,-,-
34091,"Laredo, TX",29700,1980,4,-,-
34092,"Laredo, TX",29700,1981,1,-,-
34093,"Laredo, TX",29700,1981,2,-,-
34094,"Laredo, TX",29700,1981,3,-,-
34095,"Laredo, TX",29700,1981,4,-,-
34096,"Laredo, TX",29700,1982,1,-,-
34097,"Laredo, TX",29700,1982,2,-,-
34098,"Laredo, TX",29700,1982,3,-,-
34099,"Laredo, TX",29700,1982,4,-,-
34100,"Laredo, TX",29700,1983,1,-,-
34101,"Laredo, TX",29700,1983,2,-,-
34102,"Laredo, TX",29700,1983,3,-,-
34103,"Laredo, TX",29700,1983,4,-,-
34104,"Laredo, TX",29700,1984,1,-,-
34105,"Laredo, TX",29700,1984,2,-,-
34106,"Laredo, TX",29700,1984,3,-,-
34107,"Laredo, TX",29700,1984,4,-,-
34108,"Laredo, TX",29700,1985,1,-,-
34109,"Laredo, TX",29700,1985,2,-,-
34110,"Laredo, TX",29700,1985,3,-,-
34111,"Laredo, TX",29700,1985,4,-,-
34112,"Laredo, TX",29700,1986,1,-,-
34113,"Laredo, TX",29700,1986,2,-,-
34114,"Laredo, TX",29700,1986,3,-,-
34115,"Laredo, TX",29700,1986,4,-,-
34116,"Laredo, TX",29700,1987,1,-,-
34117,"Laredo, TX",29700,1987,2,-,-
34118,"Laredo, TX",29700,1987,3,-,-
34119,"Laredo, TX",29700,1987,4,-,-
34120,"Laredo, TX",29700,1988,1,-,-
34121,"Laredo, TX",29700,1988,2,-,-
34122,"Laredo, TX",29700,1988,3,-,-
34123,"Laredo, TX",29700,1988,4,-,-
34124,"Laredo, TX",29700,1989,1,-,-
34125,"Laredo, TX",29700,1989,2,-,-
34126,"Laredo, TX",29700,1989,3,-,-
34127,"Laredo, TX",29700,1989,4,-,-
34128,"Laredo, TX",29700,1990,1,-,-
34129,"Laredo, TX",29700,1990,2,-,-
34130,"Laredo, TX",29700,1990,3,-,-
34131,"Laredo, TX",29700,1990,4,-,-
34132,"Laredo, TX",29700,1991,1,-,-
34133,"Laredo, TX",29700,1991,2,-,-
34134,"Laredo, TX",29700,1991,3,-,-
34135,"Laredo, TX",29700,1991,4,-,-
34136,"Laredo, TX",29700,1992,1,-,-
34137,"Laredo, TX",29700,1992,2,-,-
34138,"Laredo, TX",29700,1992,3,-,-
34139,"Laredo, TX",29700,1992,4,94.35,-1.86
34140,"Laredo, TX",29700,1993,1,94.79,-2.05
34141,"Laredo, TX",29700,1993,2,95.62,-1.86
34142,"Laredo, TX",29700,1993,3,98.8,-1.99
34143,"Laredo, TX",29700,1993,4,95.98,-1.75
34144,"Laredo, TX",29700,1994,1,98.13,-1.92
34145,"Laredo, TX",29700,1994,2,100.98,-1.9
34146,"Laredo, TX",29700,1994,3,97.85,-1.73
34147,"Laredo, TX",29700,1994,4,103.24,-1.95
34148,"Laredo, TX",29700,1995,1,100,0
34149,"Laredo, TX",29700,1995,2,98.98,-2.06
34150,"Laredo, TX",29700,1995,3,102.24,-1.63
34151,"Laredo, TX",29700,1995,4,98.78,-2.09
34152,"Laredo, TX",29700,1996,1,100.85,-1.79
34153,"Laredo, TX",29700,1996,2,99.14,-1.79
34154,"Laredo, TX",29700,1996,3,101.33,-1.94
34155,"Laredo, TX",29700,1996,4,97.53,-2.15
34156,"Laredo, TX",29700,1997,1,100.77,-2.36
34157,"Laredo, TX",29700,1997,2,97.05,-2.11
34158,"Laredo, TX",29700,1997,3,100.06,-2.09
34159,"Laredo, TX",29700,1997,4,100.42,-2.12
34160,"Laredo, TX",29700,1998,1,105.27,-1.85
34161,"Laredo, TX",29700,1998,2,103.46,-1.79
34162,"Laredo, TX",29700,1998,3,105.59,-1.87
34163,"Laredo, TX",29700,1998,4,107.34,-1.84
34164,"Laredo, TX",29700,1999,1,107.22,-1.9
34165,"Laredo, TX",29700,1999,2,109.63,-2.01
34166,"Laredo, TX",29700,1999,3,106.31,-2.04
34167,"Laredo, TX",29700,1999,4,105.74,-2.19
34168,"Laredo, TX",29700,2000,1,109.3,-2.16
34169,"Laredo, TX",29700,2000,2,110.01,-2.11
34170,"Laredo, TX",29700,2000,3,109.62,-2.14
34171,"Laredo, TX",29700,2000,4,112.58,-2.21
34172,"Laredo, TX",29700,2001,1,113.15,-2.05
34173,"Laredo, TX",29700,2001,2,117.16,-2.03
34174,"Laredo, TX",29700,2001,3,116.79,-1.94
34175,"Laredo, TX",29700,2001,4,120.22,-1.88
34176,"Laredo, TX",29700,2002,1,119.28,-1.89
34177,"Laredo, TX",29700,2002,2,117.32,-1.93
34178,"Laredo, TX",29700,2002,3,120.51,-1.91
34179,"Laredo, TX",29700,2002,4,126.41,-1.99
34180,"Laredo, TX",29700,2003,1,125,-2.02
34181,"Laredo, TX",29700,2003,2,125.84,-1.98
34182,"Laredo, TX",29700,2003,3,124.54,-1.91
34183,"Laredo, TX",29700,2003,4,126.92,-2.19
34184,"Laredo, TX",29700,2004,1,127.48,-2.19
34185,"Laredo, TX",29700,2004,2,130.51,-2.25
34186,"Laredo, TX",29700,2004,3,133.9,-2.41
34187,"Laredo, TX",29700,2004,4,133.44,-2.68
34188,"Laredo, TX",29700,2005,1,134.26,-2.68
34189,"Laredo, TX",29700,2005,2,132.99,-2.68
34190,"Laredo, TX",29700,2005,3,140.59,-2.7
34191,"Laredo, TX",29700,2005,4,141.03,-2.78
34192,"Laredo, TX",29700,2006,1,143.65,-2.94
34193,"Laredo, TX",29700,2006,2,147.84,-2.99
34194,"Laredo, TX",29700,2006,3,154.13,-3.06
34195,"Laredo, TX",29700,2006,4,153.55,-3.09
34196,"Laredo, TX",29700,2007,1,156.34,-2.92
34197,"Laredo, TX",29700,2007,2,154.83,-2.76
34198,"Laredo, TX",29700,2007,3,154.68,-2.93
34199,"Laredo, TX",29700,2007,4,159.9,-3.04
34200,"Laredo, TX",29700,2008,1,154.56,-2.88
34201,"Laredo, TX",29700,2008,2,153.31,-3.22
34202,"Laredo, TX",29700,2008,3,155.76,-3.39
34203,"Laredo, TX",29700,2008,4,157.09,-3.3
34204,"Laredo, TX",29700,2009,1,158.51,-3.21
34205,"Laredo, TX",29700,2009,2,152.85,-3.09
34206,"Laredo, TX",29700,2009,3,148.82,-3.25
34207,"Laredo, TX",29700,2009,4,153.81,-3.46
34208,"Laredo, TX",29700,2010,1,150.67,-3.76
34209,"Laredo, TX",29700,2010,2,139.37,-3.31
34210,"Laredo, TX",29700,2010,3,154.68,-3.61
34211,"Laredo, TX",29700,2010,4,147.93,-3.32
34212,"Laredo, TX",29700,2011,1,149.6,-3.76
34213,"Laredo, TX",29700,2011,2,143.4,-3.5
34214,"Laredo, TX",29700,2011,3,144.9,-3.45
34215,"Laredo, TX",29700,2011,4,154.08,-3.44
34216,"Laredo, TX",29700,2012,1,147.1,-3.45
34217,"Laredo, TX",29700,2012,2,148.2,-3.5
34218,"Laredo, TX",29700,2012,3,149.63,-3.46
34219,"Laredo, TX",29700,2012,4,147.78,-3.27
34220,"Laredo, TX",29700,2013,1,144.79,-3.24
34221,"Laredo, TX",29700,2013,2,148.32,-2.96
34222,"Laredo, TX",29700,2013,3,148.08,-3.12
34223,"Laredo, TX",29700,2013,4,147.54,-3.33
34224,"Laredo, TX",29700,2014,1,152.82,-3.9
34225,"Laredo, TX",29700,2014,2,156.01,-3.81
34226,"Laredo, TX",29700,2014,3,161.96,-3.82
34227,"Laredo, TX",29700,2014,4,155.85,-3.79
34228,"Laredo, TX",29700,2015,1,161.48,-4.57
34229,"Laredo, TX",29700,2015,2,169.83,-3.98
34230,"Laredo, TX",29700,2015,3,169.24,-4.77
34231,"Laredo, TX",29700,2015,4,163.33,-4.4
34232,"Laredo, TX",29700,2016,1,168.38,-4.35
34233,"Laredo, TX",29700,2016,2,169.12,-4.1
34234,"Laredo, TX",29700,2016,3,168.21,-5.21
34235,"Las Cruces, NM",29740,1975,1,-,-
34236,"Las Cruces, NM",29740,1975,2,-,-
34237,"Las Cruces, NM",29740,1975,3,-,-
34238,"Las Cruces, NM",29740,1975,4,-,-
34239,"Las Cruces, NM",29740,1976,1,-,-
34240,"Las Cruces, NM",29740,1976,2,-,-
34241,"Las Cruces, NM",29740,1976,3,-,-
34242,"Las Cruces, NM",29740,1976,4,-,-
34243,"Las Cruces, NM",29740,1977,1,-,-
34244,"Las Cruces, NM",29740,1977,2,-,-
34245,"Las Cruces, NM",29740,1977,3,-,-
34246,"Las Cruces, NM",29740,1977,4,-,-
34247,"Las Cruces, NM",29740,1978,1,-,-
34248,"Las Cruces, NM",29740,1978,2,-,-
34249,"Las Cruces, NM",29740,1978,3,-,-
34250,"Las Cruces, NM",29740,1978,4,-,-
34251,"Las Cruces, NM",29740,1979,1,-,-
34252,"Las Cruces, NM",29740,1979,2,-,-
34253,"Las Cruces, NM",29740,1979,3,-,-
34254,"Las Cruces, NM",29740,1979,4,-,-
34255,"Las Cruces, NM",29740,1980,1,-,-
34256,"Las Cruces, NM",29740,1980,2,-,-
34257,"Las Cruces, NM",29740,1980,3,-,-
34258,"Las Cruces, NM",29740,1980,4,-,-
34259,"Las Cruces, NM",29740,1981,1,-,-
34260,"Las Cruces, NM",29740,1981,2,-,-
34261,"Las Cruces, NM",29740,1981,3,-,-
34262,"Las Cruces, NM",29740,1981,4,-,-
34263,"Las Cruces, NM",29740,1982,1,-,-
34264,"Las Cruces, NM",29740,1982,2,-,-
34265,"Las Cruces, NM",29740,1982,3,-,-
34266,"Las Cruces, NM",29740,1982,4,-,-
34267,"Las Cruces, NM",29740,1983,1,-,-
34268,"Las Cruces, NM",29740,1983,2,-,-
34269,"Las Cruces, NM",29740,1983,3,-,-
34270,"Las Cruces, NM",29740,1983,4,-,-
34271,"Las Cruces, NM",29740,1984,1,-,-
34272,"Las Cruces, NM",29740,1984,2,-,-
34273,"Las Cruces, NM",29740,1984,3,-,-
34274,"Las Cruces, NM",29740,1984,4,-,-
34275,"Las Cruces, NM",29740,1985,1,79.51,-1.56
34276,"Las Cruces, NM",29740,1985,2,81.28,-1.46
34277,"Las Cruces, NM",29740,1985,3,78.78,-1.26
34278,"Las Cruces, NM",29740,1985,4,84.45,-1.44
34279,"Las Cruces, NM",29740,1986,1,81.84,-1.3
34280,"Las Cruces, NM",29740,1986,2,84.38,-1.13
34281,"Las Cruces, NM",29740,1986,3,85.21,-1.13
34282,"Las Cruces, NM",29740,1986,4,83.72,-1.16
34283,"Las Cruces, NM",29740,1987,1,85.68,-1.25
34284,"Las Cruces, NM",29740,1987,2,86.34,-1.35
34285,"Las Cruces, NM",29740,1987,3,85.14,-1.45
34286,"Las Cruces, NM",29740,1987,4,82.22,-1.63
34287,"Las Cruces, NM",29740,1988,1,84.4,-1.89
34288,"Las Cruces, NM",29740,1988,2,85.63,-1.47
34289,"Las Cruces, NM",29740,1988,3,86.69,-1.55
34290,"Las Cruces, NM",29740,1988,4,84.66,-1.69
34291,"Las Cruces, NM",29740,1989,1,85.94,-1.63
34292,"Las Cruces, NM",29740,1989,2,85.24,-1.52
34293,"Las Cruces, NM",29740,1989,3,85.71,-1.39
34294,"Las Cruces, NM",29740,1989,4,88.4,-1.38
34295,"Las Cruces, NM",29740,1990,1,89.86,-1.6
34296,"Las Cruces, NM",29740,1990,2,85.26,-1.45
34297,"Las Cruces, NM",29740,1990,3,87.03,-1.3
34298,"Las Cruces, NM",29740,1990,4,87.81,-1.38
34299,"Las Cruces, NM",29740,1991,1,89.23,-1.44
34300,"Las Cruces, NM",29740,1991,2,88.84,-1.29
34301,"Las Cruces, NM",29740,1991,3,87.41,-1.26
34302,"Las Cruces, NM",29740,1991,4,90.96,-1.25
34303,"Las Cruces, NM",29740,1992,1,92.6,-1.16
34304,"Las Cruces, NM",29740,1992,2,90.3,-1.13
34305,"Las Cruces, NM",29740,1992,3,92.16,-1.19
34306,"Las Cruces, NM",29740,1992,4,92.43,-1.13
34307,"Las Cruces, NM",29740,1993,1,93.47,-1.25
34308,"Las Cruces, NM",29740,1993,2,95.8,-1.14
34309,"Las Cruces, NM",29740,1993,3,96.95,-1.15
34310,"Las Cruces, NM",29740,1993,4,96.68,-1.12
34311,"Las Cruces, NM",29740,1994,1,98.23,-1.24
34312,"Las Cruces, NM",29740,1994,2,99.63,-1.27
34313,"Las Cruces, NM",29740,1994,3,100.16,-1.28
34314,"Las Cruces, NM",29740,1994,4,101.99,-1.43
34315,"Las Cruces, NM",29740,1995,1,100,0
34316,"Las Cruces, NM",29740,1995,2,103.88,-1.32
34317,"Las Cruces, NM",29740,1995,3,106.1,-1.25
34318,"Las Cruces, NM",29740,1995,4,106.51,-1.32
34319,"Las Cruces, NM",29740,1996,1,108.64,-1.26
34320,"Las Cruces, NM",29740,1996,2,106.51,-1.37
34321,"Las Cruces, NM",29740,1996,3,107.79,-1.35
34322,"Las Cruces, NM",29740,1996,4,107.91,-1.38
34323,"Las Cruces, NM",29740,1997,1,109.64,-1.44
34324,"Las Cruces, NM",29740,1997,2,108.38,-1.39
34325,"Las Cruces, NM",29740,1997,3,112.33,-1.45
34326,"Las Cruces, NM",29740,1997,4,111.03,-1.37
34327,"Las Cruces, NM",29740,1998,1,112.05,-1.26
34328,"Las Cruces, NM",29740,1998,2,111.26,-1.28
34329,"Las Cruces, NM",29740,1998,3,111.03,-1.29
34330,"Las Cruces, NM",29740,1998,4,113.48,-1.28
34331,"Las Cruces, NM",29740,1999,1,113.68,-1.32
34332,"Las Cruces, NM",29740,1999,2,115.06,-1.39
34333,"Las Cruces, NM",29740,1999,3,112.73,-1.44
34334,"Las Cruces, NM",29740,1999,4,114.13,-1.45
34335,"Las Cruces, NM",29740,2000,1,113.12,-1.49
34336,"Las Cruces, NM",29740,2000,2,113.83,-1.42
34337,"Las Cruces, NM",29740,2000,3,114.27,-1.38
34338,"Las Cruces, NM",29740,2000,4,115.38,-1.43
34339,"Las Cruces, NM",29740,2001,1,118.08,-1.38
34340,"Las Cruces, NM",29740,2001,2,118.11,-1.33
34341,"Las Cruces, NM",29740,2001,3,118.36,-1.33
34342,"Las Cruces, NM",29740,2001,4,119.58,-1.3
34343,"Las Cruces, NM",29740,2002,1,122.1,-1.33
34344,"Las Cruces, NM",29740,2002,2,122.34,-1.35
34345,"Las Cruces, NM",29740,2002,3,125.26,-1.35
34346,"Las Cruces, NM",29740,2002,4,126.52,-1.35
34347,"Las Cruces, NM",29740,2003,1,128.02,-1.37
34348,"Las Cruces, NM",29740,2003,2,129.16,-1.37
34349,"Las Cruces, NM",29740,2003,3,131.05,-1.38
34350,"Las Cruces, NM",29740,2003,4,135.08,-1.51
34351,"Las Cruces, NM",29740,2004,1,136.59,-1.51
34352,"Las Cruces, NM",29740,2004,2,139.61,-1.55
34353,"Las Cruces, NM",29740,2004,3,144.23,-1.64
34354,"Las Cruces, NM",29740,2004,4,148.05,-1.7
34355,"Las Cruces, NM",29740,2005,1,153.78,-1.77
34356,"Las Cruces, NM",29740,2005,2,158.96,-1.8
34357,"Las Cruces, NM",29740,2005,3,164.02,-1.83
34358,"Las Cruces, NM",29740,2005,4,169.95,-1.92
34359,"Las Cruces, NM",29740,2006,1,172.69,-1.98
34360,"Las Cruces, NM",29740,2006,2,180.6,-2.02
34361,"Las Cruces, NM",29740,2006,3,182.51,-2.03
34362,"Las Cruces, NM",29740,2006,4,186.06,-2.09
34363,"Las Cruces, NM",29740,2007,1,191.63,-2.14
34364,"Las Cruces, NM",29740,2007,2,191.74,-2.13
34365,"Las Cruces, NM",29740,2007,3,192.65,-2.13
34366,"Las Cruces, NM",29740,2007,4,192.88,-2.17
34367,"Las Cruces, NM",29740,2008,1,193.37,-2.14
34368,"Las Cruces, NM",29740,2008,2,189.66,-2.12
34369,"Las Cruces, NM",29740,2008,3,186.38,-2.14
34370,"Las Cruces, NM",29740,2008,4,186.43,-2.13
34371,"Las Cruces, NM",29740,2009,1,188.66,-2.07
34372,"Las Cruces, NM",29740,2009,2,184.68,-2.03
34373,"Las Cruces, NM",29740,2009,3,180.32,-2.09
34374,"Las Cruces, NM",29740,2009,4,178.74,-2.13
34375,"Las Cruces, NM",29740,2010,1,176.66,-2.13
